39,35	6647	112,9F	8,9
39,40	6646	112,9F	8,9
39,45	6647	112,9F	8,9
39,50	6642	112,9F	8,9
39,55	6643	112,8F	8,9
39,60	6640	112,8F	8,9
39,65	6640	112,9F	8,9
39,70	6640	112,8F	8,9
39,75	6637	112,8F	8,9
39,80	6637	112,8F	8,9
39,85	6633	112,8F	8,9
39,90	6635	112,8F	8,9
39,95	6634	112,8F	8,9
40,00	6634	112,8F	8,9
40,05	6633	112,8F	8,9
40,10	6631	112,8F	8,9
40,15	6632	112,8F	8,9
40,20	6630	112,8F	8,9
40,25	6631	112,8F	8,9
40,30	6629	112,8F	8,9
40,35	6626	112,8F	8,9
40,40	6628	112,8F	8,9
40,45	6623	112,8F	8,9
40,50	6624	112,8F	8,9
40,55	6626	112,8F	8,9
40,60	6622	112,8F	8,9
40,65	6621	112,8F	8,9
40,70	6622	112,8F	8,9
40,75	6619	112,8F	8,9
40,80	6621	112,8F	8,9
40,85	6618	112,8F	8,9
40,90	6618	112,8F	8,9
40,95	6616	112,8F	8,9
41,00	6617	112,8F	8,9
41,05	6614	112,8F	8,9
41,10	6615	112,8F	8,9
41,15	6614	112,8F	8,9
41,20	6613	112,8F	8,9
41,25	6613	112,8F	8,9
41,30	6610	112,8F	8,9
41,35	6608	112,8F	8,9
41,40	6609	112,8F	8,9
41,45	6608	112,8F	8,9
41,50	6608	112,8F	8,9
41,55	6605	112,8F	8,9
41,60	6606	112,8F	8,9
41,65	6603	112,8F	8,9
41,70	6603	112,8F	8,9
41,75	6604	112,8F	8,9
41,80	6603	112,8F	8,9
41,85	6601	112,8F	8,9
41,90	6602	112,8F	8,9
41,95	6600	112,8F	8,9
42,00	6600	112,8F	8,9
42,05	6595	112,8F	8,9
42,10	6597	112,8F	8,9
42,15	6596	112,8F	8,9
42,20	6595	112,8F	8,9
42,25	6595	112,8F	8,9
42,30	6593	112,8F	8,9
42,35	6593	112,7F	8,9
42,40	6590	112,8F	8,9
42,45	6589	112,7F	8,9
42,50	6588	112,8F	8,9
42,55	6588	112,8F	8,9
42,60	6587	112,8F	8,9
42,65	6585	112,8F	8,9
42,70	6585	112,8F	8,9
42,75	6584	112,8F	8,9
42,80	6584	112,7F	8,9
42,85	6583	112,7F	8,9
42,90	6581	112,7F	8,9
42,95	6580	112,7F	8,9
43,00	6578	112,7F	8,9
43,05	6580	112,7F	8,9
43,10	6575	112,7F	8,9
43,15	6579	112,7F	8,9
43,20	6576	112,7F	8,9
43,25	6575	112,7F	8,9
43,30	6575	112,7F	8,9
43,35	6576	112,7F	8,9
43,40	6571	112,7F	8,9
43,45	6569	112,7F	8,9
43,50	6569	112,7F	8,9
43,55	6566	112,7F	8,9
43,60	6567	112,7F	8,9
43,65	6565	112,7F	8,9
43,70	6564	112,7F	8,9
43,75	6565	112,7F	8,9
43,80	6563	112,7F	8,9
43,85	6564	112,7F	8,9
43,90	6563	112,7F	8,9
